SiteID,OrgTypeIDParent,OrgTypeId,OrgTypeName,BuildingID,FloorID,RoomID,RoomName,Remarks,RoomArea,ChargeBackAssignment,OccLoad
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2123,Office,,116,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2124,Office,,63,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2125,Office,,175,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2126,Open Office,,218,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2127,Office,,160,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2129,Open Office,,394,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2130,Office,,100,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2132,Office,,129,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2134,Office,OFFICE,131,Assignable,
Westchester,Enrollment_Management_Hierarchy,CC_21009,EM - Office of the Registrar,UNH,02,2212,Classroom,15 sf pp / 492 = 32 pp occupancy,492,Assignable,20
Westchester,,,,UNH,02,2214,Corridor,Office,171,Common,
Westchester,Presidents_Division,CC_11003,"Office of Diversity, Equity and Inclusion (ODEI)",UNH,02,2215,Office,,202,Assignable,
Westchester,Presidents_Division,CC_11003,"Office of Diversity, Equity and Inclusion (ODEI)",UNH,02,2217,Office,,202,Assignable,
Westchester,Presidents_Division,CC_11003,"Office of Diversity, Equity and Inclusion (ODEI)",UNH,02,2219,Office,Conference Room,222,Assignable,
Westchester,Enrollment_Management_Hierarchy,CC_21009,EM - Office of the Registrar,UNH,02,2220,Classroom,15 sf pp / 875 = 58,875,Assignable,58
Westchester,Presidents_Division,CC_11003,"Office of Diversity, Equity and Inclusion (ODEI)",UNH,02,2221,Office,,250,Assignable,
Westchester,,,,UNH,02,2222,Study Area,,291,Common,
Westchester,,,,UNH,02,2223,Storage Room,,106,Assignable,
Westchester,,,,UNH,02,2224,Storage Room,,166,Assignable,
Westchester,Presidents_Division,CC_11003,"Office of Diversity, Equity and Inclusion (ODEI)",UNH,02,2225,Office,Office,162,Assignable,
Westchester,BCLA,CC_25000,Office of the Dean (BCLA),UNH,02,2227,Office,,162,Assignable,
Westchester,Enrollment_Management_Hierarchy,CC_21009,EM - Office of the Registrar,UNH,02,2228,Classroom,15 sf pp / 663 = 44 total occupancy,663,Assignable,28
Westchester,BCLA,CC_25000,Office of the Dean (BCLA),UNH,02,2229,Office,,146,Assignable,
Westchester,BCLA,CC_25006,BCLA Economics,UNH,02,2231,Office,Office,202,Assignable,
Westchester,Enrollment_Management_Hierarchy,CC_21009,EM - Office of the Registrar,UNH,02,2232,Classroom,15 sf pp / 656 = 43 total occupancy,656,Assignable,28
Westchester,BCLA,CC_25006,BCLA Economics,UNH,02,2233,Office,,203,Assignable,
Westchester,Vice_Provost_of_Academic_Affairs,CC_21017,Office for Research and Sponsored Projects,UNH,02,2236,Open Office,,206,Assignable,
Westchester,Vice_Provost_of_Academic_Affairs,CC_21017,Office for Research and Sponsored Projects,UNH,02,2238,Office,,140,Assignable,
Westchester,Vice_Provost_of_Academic_Affairs,CC_21017,Office for Research and Sponsored Projects,UNH,02,2240,Office,,140,Assignable,
Westchester,Vice_Provost_of_Academic_Affairs,CC_21017,Office for Research and Sponsored Projects,UNH,02,2244,Conference Room,FILES & STORAGE,165,Assignable,
Westchester,SOE,CC_80005,SOE Educational Leadership Programs (EDLA),UNH,02,2300,Open Office,OPEN OFFICE,412,Assignable,
Westchester,Administration,CC_60005,Human Resources,UNH,02,2302,Office,,138,Assignable,
Westchester,Presidents_Division,CC_11003,"Office of Diversity, Equity and Inclusion (ODEI)",UNH,02,2304,Pantry,,288,Assignable,
Westchester,,,,UNH,02,2305,Mechanical Room,,723,Common,
Westchester,SOE,CC_80005,SOE Educational Leadership Programs (EDLA),UNH,02,2306,Conference Room,,400,Assignable,
Westchester,,,,UNH,02,2307,Vestibule,,74,Common,
Westchester,SOE,CC_80005,SOE Educational Leadership Programs (EDLA),UNH,02,2308,Pantry,,271,Assignable,
Westchester,SOE,CC_80005,SOE Educational Leadership Programs (EDLA),UNH,02,2314,Classroom,SEMINAR ROOM,538,Assignable,
Westchester,SOE,CC_80005,SOE Educational Leadership Programs (EDLA),UNH,02,2315,Office,,203,Assignable,
Westchester,SOE,CC_80011,SOE Doctorate Programs,UNH,02,2316,Office,OFFICE,104,Assignable,
Westchester,SOE,CC_80005,SOE Educational Leadership Programs (EDLA),UNH,02,2317,Office,,202,Assignable,
Westchester,SOE,CC_80011,SOE Doctorate Programs,UNH,02,2318,Office,OFFICE,127,Assignable,
Westchester,SOE,CC_80005,SOE Educational Leadership Programs (EDLA),UNH,02,2319,Office,,246,Assignable,
Westchester,SOE,CC_80005,SOE Educational Leadership Programs (EDLA),UNH,02,2320,Copy Room,,186,Assignable,
Westchester,SOE,CC_80011,SOE Doctorate Programs,UNH,02,2321,Office,,259,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2323,Office P/T Faculty,,230,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2325,Office P/T Faculty,,228,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2327,Office,,483,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2329,Office,,228,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2330,Classroom, Classroom,621,Assignable,
Westchester,Administration,CC_60004,Information Technology Services (ITS),UNH,02,2331,Office,,202,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2340,Pantry,,259,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2341,Classroom,STUDENT STUDY,441,Assignable,
Westchester,Administration,CC_60004,Information Technology Services (ITS),UNH,02,2342,Classroom,,418,Assignable,
Westchester,,,,UNH,02,2343,Storage Room,,20,Common,
Westchester,SOE,CC_80011,SOE Doctorate Programs,UNH,02,2348,Office,Mixed Use,425,Assignable,
Westchester,,,,UNH,02,2401,Mechanical Room,,803,Common,
Westchester,SOE,CC_80011,SOE Doctorate Programs,UNH,02,2402,Office,OFFICE,171,Assignable,
Westchester,SOE,CC_80005,SOE Educational Leadership Programs (EDLA),UNH,02,2404,Office,,172,Assignable,
Westchester,Administration,CC_60004,Information Technology Services (ITS),UNH,02,2406,Office,OFFICE,152,Assignable,
Westchester,SOE,CC_80011,SOE Doctorate Programs,UNH,02,2408,Office,OFFICE,169,Assignable,
Westchester,SOE,CC_80005,SOE Educational Leadership Programs (EDLA),UNH,02,2415,Office,,202,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2416,Classroom,,570,Assignable,
Westchester,SOE,CC_80005,SOE Educational Leadership Programs (EDLA),UNH,02,2417,Office,,202,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2418,Classroom,,595,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2419,Office,OFFICE,169,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2420,Storage Room,,134,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2421,Office,OFFICE,170,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2422,Lab,,558,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2423,Office,OFFICE,161,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2424,Classroom,,621,Assignable,
Westchester,SOE,CC_80012,SOE iDeal Center,UNH,02,2425,Office,OFFICE,161,Assignable,
Westchester,SOE,CC_80012,SOE iDeal Center,UNH,02,2427,Office,,202,Assignable,
Westchester,SOE,CC_80012,SOE iDeal Center,UNH,02,2429,Office,OFFICE,202,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2440,Lab,,259,Assignable,
Westchester,SOE,CC_80012,SOE iDeal Center,UNH,02,2442,Office,,256,Assignable,
Westchester,CFA,CC_24006,CFA Graduate Programs,UNH,02,2444,Office,,201,Assignable,
Westchester,CFA,CC_24006,CFA Graduate Programs,UNH,02,2500,Open Office,RECEPTION,1076,Assignable,
Westchester,,,,UNH,02,2501,Mechanical Room,,723,Common,
Westchester,CFA,CC_24006,CFA Graduate Programs,UNH,02,2502,Library,,201,Assignable,
Westchester,CFA,CC_24006,CFA Graduate Programs,UNH,02,2504,Classroom, ART THERAPY,686,Assignable,
Westchester,CFA,CC_24006,CFA Graduate Programs,UNH,02,2516,Office,Office,197,Assignable,
Westchester,CFA,CC_24006,CFA Graduate Programs,UNH,02,2517,Office,Office,228,Assignable,
Westchester,CFA,CC_24006,CFA Graduate Programs,UNH,02,2518,Office,,197,Assignable,
Westchester,CFA,CC_24006,CFA Graduate Programs,UNH,02,2519,Office,Office,202,Assignable,
Westchester,CFA,CC_24006,CFA Graduate Programs,UNH,02,2520,Office,Office,192,Assignable,
Westchester,CFA,CC_24006,CFA Graduate Programs,UNH,02,2521,Office,Office,220,Assignable,
Westchester,CFA,CC_24006,CFA Graduate Programs,UNH,02,2523,Conference Room,Conference Room,300,Assignable,
Westchester,SOE,CC_80008,Specialized Programs in Professional Psychology,UNH,02,2600,Lobby,Reception,328,Assignable,
Westchester,,,,UNH,02,2603,Mechanical Room,,608,Common,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2615,Pantry,,357,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2616,Office,,562,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2617,Office,,230,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2618,Office,,227,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2619,Office,,191,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2620,Office,,196,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2622,Office,,201,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2624,Office,,196,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2631,Conference Room,Office,405,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2633,Office,,201,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2635,Office,,198,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2636,Office,,230,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2637,Office,,201,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2638,Office,,219,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2639,Office,,198,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2641,Office,OFFICE,199,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2643,Office,OFFICE,181,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2644,Office,,142,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2645,Office,,181,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2647,Office,OFFICE,207,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2649,Office,,201,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2651,Office,,201,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2652,Office,,121,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2653,Office,OFFICE,198,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2702,Copy Room,Copy Room,157,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2709,Office,,155,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2711,Library,math LIBRARY,587,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2712,Office,,184,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2714,Office,,184,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2716,Office,,201,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2717,Lab, PC LAB,756,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2718,Office,,201,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2722,Storage Room,,152,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2724,Office,,201,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2725,Lab,,756,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2726,Office,,201,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2727,Lab,,587,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2728,Office,,325,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2732,Storage Room,,172,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2743,Office,OFFICE,142,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2744,Conference Room,,468,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2752,Office P/T Faculty,,187,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2753,Office,,201,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2754,Office P/T Faculty,,180,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2755,Office,,198,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2756,Office,,187,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2757,Office,,201,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2758,Open Office,,314,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2759,Open Office,Office,367,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2761,Office,,201,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2762,Open Office, Open Office,314,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2763,Office,,201,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2764,Office P/T Faculty,,187,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2765,Office,Office,198,Assignable,
Westchester,SCSE,CC_26000,"Office of the Dean, (SCSE)",UNH,02,2766,Office,Office,180,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2767,Office,,201,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2768,Office,,187,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2769,Office,,198,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2771,Office,,201,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2773,Office,,201,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2775,Office,Office,268,Assignable,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2776,Conference Room,,517,Assignable,
Westchester,,,,UNH,02,2785,Mechanical Room,,675,Common,
Westchester,SCSE,CC_26008,SCSE Mathematics,UNH,02,2786,Lab,,587,Assignable,
Westchester,,,,UNH,02,2787,Elevator Equipment,,384,Common,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2802,Conference Room,BROADCAST ENTRY,365,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2804,Media Room,Broadcast room ,229,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2806,Lounge,,305,Assignable,
Westchester,University_Advancement,CC_51000,University Advancement Administration,UNH,02,2813,Lounge,,189,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2813,Lounge,,189,Assignable,
Westchester,University_Advancement,CC_51000,University Advancement Administration,UNH,02,2814,Conference Room,,184,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2814,Conference Room,,184,Assignable,
Westchester,,,,UNH,02,2815,Reception,,165,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2816,Conference Room,,183,Assignable,
Westchester,University_Advancement,CC_51000,University Advancement Administration,UNH,02,2816,Conference Room,,183,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2817,Pantry,,271,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2818,Mail Room,,133,Assignable,
Westchester,University_Advancement,CC_51000,University Advancement Administration,UNH,02,2818,Mail Room,,133,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2820,Office,,51,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2822,Phone Room,,51,Assignable,
Westchester,Marketing_and_Communications,CC_16002,Communications,UNH,02,2824,Office,,132,Assignable,
Westchester,Marketing_and_Communications,CC_16002,Communications,UNH,02,2825,Office,,60,Assignable,
Westchester,Marketing_and_Communications,CC_16001,Public Affairs and Media Relations,UNH,02,2826,Office,,59,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2827,Office,,52,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2829,Phone Room,,52,Assignable,
Westchester,Marketing_and_Communications,CC_16003,Marketing & Brand Management,UNH,02,2831,Office,,137,Assignable,
Westchester,Marketing_and_Communications,CC_16003,Marketing & Brand Management,UNH,02,2833,AV Control Room,,148,Assignable,
Westchester,,,,UNH,02,2834,Tel/Data,,156,Common,
Westchester,Marketing_and_Communications,CC_16003,Marketing & Brand Management,UNH,02,2835,AV Control Room,,148,Assignable,
Westchester,,,,UNH,02,2836,Storage Room,,49,Assignable,
Westchester,,,,UNH,02,2837,Copy Room,,126,Assignable,
Westchester,Marketing_and_Communications,CC_16003,Marketing & Brand Management,UNH,02,2845,Office,,167,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2846,Collaborative Space,,237,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2849,Office,,129,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2851,Pantry,,155,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2852,Office,,364,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2854,Lounge,,256,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2856,Lounge,,108,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2858,Conference Room,,829,Assignable,
Westchester,University_Advancement,CC_51000,University Advancement Administration,UNH,02,2858,Conference Room,,829,Assignable,
Westchester,University_Advancement,CC_51002,University Development,UNH,02,2901,Lounge,,80,Assignable,
Westchester,,,,UNH,02,2902,Lobby,,427,Common,
Westchester,University_Advancement,CC_51002,University Development,UNH,02,2903,Conference Room,,75,Assignable,
Westchester,University_Advancement,CC_51002,University Development,UNH,02,2904,Phone Room,,47,Assignable,
Westchester,University_Advancement,CC_51002,University Development,UNH,02,2905,Phone Room,,47,Assignable,
Westchester,,,,UNH,02,2906,Mechanical Room,Fan Room,733,Common,
Westchester,University_Advancement,CC_51002,University Development,UNH,02,2908,Office,,155,Assignable,
Westchester,University_Advancement,CC_51000,University Advancement Administration,UNH,02,2914,Storage Room,,132,Assignable,
Westchester,University_Advancement,CC_51002,University Development,UNH,02,2916,Collaborative Space,,295,Assignable,
Westchester,University_Advancement,CC_51000,University Advancement Administration,UNH,02,2917,Lounge,,301,Assignable,
Westchester,University_Advancement,CC_51000,University Advancement Administration,UNH,02,2918,Pantry,,290,Assignable,
Westchester,University_Advancement,CC_51002,University Development,UNH,02,2919,Lounge,,162,Assignable,
Westchester,University_Advancement,CC_51002,University Development,UNH,02,2921,Office,,378,Assignable,
Westchester,University_Advancement,CC_51002,University Development,UNH,02,2923,Copy Room,,88,Assignable,
Westchester,University_Advancement,CC_51002,University Development,UNH,02,2924,Storage Room,,167,Assignable,
Westchester,University_Advancement,CC_51000,University Advancement Administration,UNH,02,2926,Copy Room,,43,Assignable,
Westchester,University_Advancement,CC_51002,University Development,UNH,02,2927,WS,,57,Assignable,
Westchester,University_Advancement,CC_51002,University Development,UNH,02,2929,Office,,127,Assignable,
Westchester,University_Advancement,CC_51002,University Development,UNH,02,2930,Office,,127,Assignable,
Westchester,University_Advancement,CC_51002,University Development,UNH,02,2931,Phone Room,,81,Assignable,
Westchester,University_Advancement,CC_51000,University Advancement Administration,UNH,02,2933,Pantry,,279,Assignable,
Westchester,University_Advancement,CC_51000,University Advancement Administration,UNH,02,2934,Lounge,,175,Assignable,
Westchester,,,,UNH,02,2940,Corridor,,177,Common,
Westchester,,,,UNH,02,2950,Tel/Data,,123,Assignable,
Westchester,Presidents_Division,CC_11001,Office of the President,UNH,02,2000A,Office,CJC Nuns,560,Assignable,
Westchester,Presidents_Division,CC_11001,Office of the President,UNH,02,2000B,Pantry, PANTRY,171,Assignable,
Westchester,,,,UNH,02,2003A,Patio,Exterior space,351,Assignable,
Westchester,,,,UNH,02,2009CR,Corridor,,237,Common,
Westchester,SOE,CC_80007,SOE Public Charter Teacher Prep,UNH,02,2100A,Open Office,,508,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2101A,Office,OFFICE,213,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2114A,Office,OFFICE,129,Assignable,
Westchester,SOE,CC_80002,SOE  Student Services,UNH,02,2114B,Office,,129,Assignable,
Westchester,SOE,CC_80007,SOE Public Charter Teacher Prep,UNH,02,2114C,Open Office,,600,Assignable,
Westchester,,,,UNH,02,2120CR,Corridor,,471,Common,
Westchester,,,,UNH,02,2200CR,Corridor,,853,Common,
Westchester,,,,UNH,02,2203WR,Restroom Women,,208,Common,
Westchester,,,,UNH,02,2205CR,Corridor,,137,Common,
Westchester,,,,UNH,02,2205MR,Restroom Men,,211,Common,
Westchester,,,,UNH,02,2241WR,Restroom Women,,173,Common,
Westchester,,,,UNH,02,2243MR,Restroom Men,,222,Common,
Westchester,,,,UNH,02,2245CR,Corridor,,479,Common,
Westchester,,,,UNH,02,2245CU,Custodial,,24,Common,
Westchester,,,,UNH,02,2245TD,Tel/Data,,236,Common,
Westchester,,,,UNH,02,2300CR,Corridor,Corridor,570,Common,
Westchester,,,,UNH,02,2330CR,Corridor,,677,Common,
Westchester,,,,UNH,02,2345TD,Tel/Data,,236,Assignable,
Westchester,,,,UNH,02,2400CR,Corridor,Corridor,1185,Common,
Westchester,,,,UNH,02,2401CR,Corridor,,487,Common,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2419A,Lab,FACULTY PODCAST STUDIO,186,Assignable,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2423A,Office,OFFICE,169,Assignable,
Westchester,,,,UNH,02,2441WR,Restroom Women,,174,Common,
Westchester,SOE,CC_80001,SOE Administration,UNH,02,2442A,Pantry,,155,Assignable,
Westchester,,,,UNH,02,2443A,Storage Room,Storage,23,Common,
Westchester,,,,UNH,02,2443MR,Restroom Men,,222,Common,
Westchester,,,,UNH,02,2445EL,Electrical Room,,227,Common,
Westchester,,,,UNH,02,2502CR,Corridor,,476,Common,
Westchester,CFA,CC_24006,CFA Graduate Programs,UNH,02,2503V,Vestibule,,74,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2600A,WS,,32,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2600B,WS,,33,Assignable,
Westchester,,,,UNH,02,2600CR,Corridor,,1405,Common,
Westchester,,,,UNH,02,2601V,Vestibule,Vestibule,78,Common,
Westchester,,,,UNH,02,2602LB,Lobby,,430,Common,
Westchester,,,,UNH,02,2604V,Vestibule,,75,Common,
Westchester,,,,UNH,02,2605TD,Tel/Data,,123,Common,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2612A,WS,,33,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2612B,WS,,34,Assignable,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2612C,WS,,59,Assignable,
Westchester,,,,UNH,02,2612CR,Corridor,OPEN OFFICE,252,Common,
Westchester,SOE,CC_80004,SOE Department of Teaching and Learning (EDTL),UNH,02,2612D,WS,,69,Assignable,
Westchester,,,,UNH,02,2700CR,Corridor,,770,Common,
Westchester,,,,UNH,02,2701CR,Corridor,,1466,Common,
Westchester,,,,UNH,02,2701CU,Custodial,,50,Common,
Westchester,,,,UNH,02,2703MR,Restroom Men,,223,Common,
Westchester,,,,UNH,02,2704TD,Tel/Data,,158,Common,
Westchester,,,,UNH,02,2705CR,Corridor,,115,Common,
Westchester,,,,UNH,02,2705WR,Restroom Women,,191,Common,
Westchester,,,,UNH,02,2722CR,Corridor,,1266,Common,
Westchester,,,,UNH,02,2744CR,Corridor,,412,Common,
Westchester,,,,UNH,02,2783TD,Tel/Data,,66,Common,
Westchester,,,,UNH,02,2785A,Mechanical Room,,77,Common,
Westchester,,,,UNH,02,2785CR,Corridor,,51,Common,
Westchester,,,,UNH,02,2801CU,Custodial,,44,Common,
Westchester,,,,UNH,02,2803CR,Corridor,,178,Common,
Westchester,,,,UNH,02,2803MR,Restroom Men,Men's Rest Room,210,Common,
Westchester,,,,UNH,02,2803N,Vestibule,Broadcast Vestibule,67,Assignable,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2805A,WS,,80,Assignable,
Westchester,,,,UNH,02,2805WR,Restroom Women,,207,Common,
Westchester,Marketing_and_Communications,CC_16000,SVP MarComm,UNH,02,2807A,WS,,80,Assignable,
Westchester,Marketing_and_Communications,CC_16002,Communications,UNH,02,2808A,WS,,50,Assignable,
Westchester,Marketing_and_Communications,CC_16002,Communications,UNH,02,2808B,WS,,50,Assignable,
Westchester,,,,UNH,02,2808CR,Corridor,,62,Common,
Westchester,Marketing_and_Communications,CC_16002,Communications,UNH,02,2809A,WS,,80,Assignable,
Westchester,Marketing_and_Communications,CC_16002,Communications,UNH,02,2810A,WS,,50,Assignable,
Westchester,Marketing_and_Communications,CC_16002,Communications,UNH,02,2810B,WS,,50,Assignable,
Westchester,Marketing_and_Communications,CC_16002,Communications,UNH,02,2810C,WS,,49,Assignable,
Westchester,,,,UNH,02,2810CR,Corridor,,1012,Common,
Westchester,Marketing_and_Communications,CC_16002,Communications,UNH,02,2810D,WS,,50,Assignable,
Westchester,Marketing_and_Communications,CC_16002,Communications,UNH,02,2811A,WS,,83,Assignable,
Westchester,Marketing_and_Communications,CC_16002,Communications,UNH,02,2812A,WS,,50,Assignable,
Westchester,Marketing_and_Communications,CC_16002,Communications,UNH,02,2812B,WS,,50,Assignable,
